OrderID,CustomerID,ProductID,OrderDate,ShippedDate,QuantitySold
ORD00072,EM01022,PRO00225,08-09-2020,08-12-2020,20
ORD00073,EM04068,PRO00574,10-09-2020,06-02-2020,7
ORD00074,EM00025,PRO00138,08-10-2020,06-05-2020,5
ORD00075,EM01362,PRO00630,26-04-2020,10-03-2020,6
ORD00076,EM04653,PRO00307,25-08-2020,29-10-2020,16
ORD00077,EM02388,PRO00858,11-04-2020,05-09-2020,11
ORD00078,EM04927,PRO00673,30-01-2020,02-07-2020,14
ORD00079,EM02823,PRO00267,02-04-2020,07-03-2020,10
ORD00080,EM03534,PRO00109,11-10-2020,04-02-2020,6
ORD00081,EM00553,PRO00345,01-08-2020,09-04-2020,14
ORD00082,EM00525,PRO00293,28-10-2020,22-04-2020,4
ORD00083,EM00885,PRO00302,23-11-2020,23-04-2020,6
ORD00084,EM02184,PRO00992,12-02-2020,13-01-2020,16
ORD00085,EM00130,PRO00222,24-04-2020,30-04-2020,10
ORD00086,EM02681,PRO00350,22-04-2020,13-04-2020,16
ORD00087,EM05897,PRO00330,24-12-2020,03-09-2020,19
ORD00088,EM00589,PRO00055,10-11-2020,14-01-2020,16
ORD00089,EM03143,PRO00645,17-08-2020,31-03-2020,16
ORD00090,EM05058,PRO00168,06-03-2020,28-02-2020,7
ORD00091,EM00504,PRO00681,15-08-2020,21-10-2020,11
ORD00092,EM00433,PRO00548,15-02-2020,19-06-2020,7
ORD00093,EM05077,PRO00154,19-02-2020,14-07-2020,7
ORD00094,EM00488,PRO00905,15-03-2020,20-09-2020,12
ORD00095,EM04760,PRO00587,13-02-2020,29-03-2020,5
ORD00096,EM02604,PRO00731,13-09-2020,08-06-2020,19
ORD00097,EM00536,PRO00572,09-09-2020,23-09-2020,5
ORD00098,EM02966,PRO00906,06-05-2020,21-06-2020,5
ORD00099,EM04534,PRO00828,15-03-2020,11-06-2020,1
ORD00100,EM03592,PRO00626,28-12-2020,28-09-2020,20
ORD00101,EM05713,PRO00129,03-05-2020,01-12-2020,6
ORD00102,EM02074,PRO00449,21-11-2020,24-09-2020,6
ORD00103,EM05695,PRO00666,17-07-2020,09-04-2020,16
ORD00104,EM01770,PRO00519,01-06-2020,15-09-2020,9
ORD00105,EM00822,PRO00093,23-02-2020,25-05-2020,11
ORD00106,EM01693,PRO00935,16-01-2020,29-10-2020,14
ORD00107,EM02060,PRO00504,04-10-2020,22-04-2020,5
ORD00108,EM05359,PRO00381,26-08-2020,22-02-2020,9
ORD00109,EM01421,PRO00907,19-10-2020,31-01-2020,10
ORD00110,EM04189,PRO00459,27-01-2020,29-03-2020,11
ORD00111,EM01852,PRO00441,18-11-2020,10-06-2020,2
ORD00112,EM01751,PRO00837,23-10-2020,05-12-2020,14
ORD00113,EM01525,PRO00535,19-10-2020,15-05-2020,19
ORD00114,EM02410,PRO00857,15-07-2020,11-04-2020,19
ORD00115,EM02576,PRO00012,03-12-2020,26-07-2020,10
ORD00116,EM03905,PRO00839,05-08-2020,05-06-2020,3
ORD00117,EM04659,PRO00892,06-08-2020,21-12-2020,19
ORD00118,EM01000,PRO00380,28-08-2020,21-01-2020,11
ORD00119,EM03358,PRO00511,19-07-2020,27-05-2020,5
ORD00120,EM01365,PRO00640,13-10-2020,26-11-2020,20
ORD00121,EM04301,PRO00676,25-05-2020,15-05-2020,19
ORD00122,EM02036,PRO00586,26-04-2020,17-01-2020,14
ORD00123,EM01099,PRO00302,01-01-2020,07-02-2020,11
ORD00124,EM01290,PRO00615,31-07-2020,26-09-2020,16
ORD00125,EM01769,PRO00370,30-03-2020,11-10-2020,3
ORD00126,EM03346,PRO00837,28-03-2020,01-03-2020,2
ORD00127,EM02859,PRO00371,22-04-2020,15-03-2020,2
ORD00128,EM00184,PRO00222,05-10-2020,06-11-2020,15
ORD00129,EM01175,PRO00292,14-04-2020,29-11-2020,6
ORD00130,EM00254,PRO00734,13-08-2020,15-04-2020,10
ORD00131,EM04880,PRO00332,28-04-2020,28-09-2020,13
ORD00132,EM03312,PRO00808,26-08-2020,25-03-2020,10
ORD00133,EM03383,PRO00046,12-11-2020,31-10-2020,8
ORD00134,EM00689,PRO00794,16-04-2020,10-01-2020,14
ORD00135,EM04833,PRO00522,04-04-2020,16-09-2020,17
ORD00136,EM02526,PRO00383,15-08-2020,01-02-2020,2
ORD00137,EM04277,PRO00712,30-07-2020,25-05-2020,11
ORD00138,EM00529,PRO00962,03-08-2020,04-01-2020,2
ORD00139,EM01968,PRO00877,05-09-2020,16-08-2020,10
ORD00140,EM01461,PRO00489,19-04-2020,24-12-2020,3
ORD00141,EM03547,PRO00250,16-01-2020,20-04-2020,1
ORD00142,EM04079,PRO00023,07-09-2020,24-02-2020,6
ORD00143,EM05405,PRO00183,13-10-2020,23-05-2020,11
ORD00144,EM03156,PRO00482,12-05-2020,29-05-2020,8
ORD00145,EM02004,PRO00317,21-11-2020,30-07-2020,17
ORD00146,EM01296,PRO00079,03-03-2020,12-12-2020,19
ORD00147,EM05737,PRO00452,05-07-2020,18-07-2020,10
ORD00148,EM00326,PRO00904,12-06-2020,10-11-2020,14
ORD00149,EM01139,PRO00098,27-06-2020,20-05-2020,7
ORD00150,EM05796,PRO00726,08-11-2020,24-06-2020,2
ORD00151,EM01045,PRO00418,07-09-2020,05-01-2020,17
ORD00152,EM05347,PRO00582,30-07-2020,09-04-2020,5
ORD00153,EM05659,PRO00148,27-08-2020,16-03-2020,7
ORD00154,EM02733,PRO00609,01-10-2020,15-10-2020,3
ORD00155,EM00553,PRO00043,20-01-2020,07-02-2020,6
ORD00156,EM00309,PRO00349,24-04-2020,19-05-2020,3
ORD00157,EM02785,PRO00337,22-02-2020,23-11-2020,19
ORD00158,EM03833,PRO00318,04-02-2020,29-10-2020,6
ORD00159,EM03491,PRO00007,14-02-2020,01-12-2020,3
ORD00160,EM03633,PRO00124,03-10-2020,06-07-2020,13
ORD00161,EM05387,PRO00925,24-08-2020,30-05-2020,16
ORD00162,EM01545,PRO00922,08-05-2020,10-10-2020,11
ORD00163,EM02758,PRO00320,18-06-2020,07-09-2020,20
ORD00164,EM00792,PRO00342,29-07-2020,21-11-2020,5
ORD00165,EM02220,PRO00833,17-12-2020,02-10-2020,16
ORD00166,EM05440,PRO00296,07-10-2020,12-06-2020,10
ORD00167,EM01892,PRO00772,12-06-2020,25-05-2020,3
ORD00168,EM01432,PRO00253,09-07-2020,30-06-2020,19
ORD00169,EM04900,PRO00428,17-12-2020,17-11-2020,11
ORD00170,EM00527,PRO00323,12-10-2020,30-01-2020,4
ORD00171,EM03139,PRO00219,24-01-2020,15-03-2020,2
ORD00172,EM01144,PRO00097,03-03-2020,13-08-2020,9
ORD00173,EM04937,PRO00665,16-10-2020,17-07-2020,11
ORD00174,EM05968,PRO00298,10-10-2020,22-08-2020,6
ORD00175,EM00188,PRO00335,18-04-2020,10-10-2020,3
ORD00176,EM04086,PRO00825,18-11-2020,27-02-2020,20
ORD00177,EM01760,PRO00664,01-08-2020,05-05-2020,9
ORD00178,EM01404,PRO00851,18-05-2020,22-01-2020,20
ORD00179,EM03165,PRO00278,23-03-2020,03-10-2020,3
ORD00180,EM01678,PRO00716,14-06-2020,20-08-2020,19
ORD00181,EM05532,PRO00084,18-06-2020,01-09-2020,19
ORD00182,EM01867,PRO00074,11-01-2020,20-09-2020,17
ORD00183,EM01104,PRO00467,14-12-2020,29-06-2020,17
ORD00184,EM03041,PRO00369,17-03-2020,16-07-2020,12
ORD00185,EM00160,PRO00242,17-06-2020,18-12-2020,6
ORD00186,EM00838,PRO00104,23-09-2020,09-08-2020,4
ORD00187,EM04517,PRO00474,04-06-2020,10-10-2020,20
ORD00188,EM00963,PRO00537,11-06-2020,19-01-2020,18
ORD00189,EM04960,PRO00473,23-01-2020,04-11-2020,8
ORD00190,EM04014,PRO00080,12-03-2020,08-07-2020,14
ORD00191,EM04061,PRO00020,17-06-2020,14-02-2020,13
ORD00192,EM01701,PRO00355,02-12-2020,13-11-2020,8
ORD00193,EM05878,PRO00486,13-05-2020,18-03-2020,10
ORD00194,EM05066,PRO00978,23-02-2020,05-03-2020,9
ORD00195,EM00422,PRO00154,16-11-2020,24-09-2020,10
ORD00196,EM00342,PRO00727,07-11-2020,07-04-2020,7
ORD00197,EM05506,PRO00079,01-09-2020,26-03-2020,2
ORD00198,EM03884,PRO01000,14-08-2020,24-11-2020,7
ORD00199,EM02129,PRO00865,04-01-2020,15-01-2020,18
ORD00200,EM04959,PRO00084,28-07-2020,05-10-2020,4
ORD00201,EM03283,PRO00757,21-04-2020,02-03-2020,16
ORD00202,EM03619,PRO00438,28-12-2020,20-12-2020,20
ORD00203,EM01595,PRO00923,14-09-2020,16-11-2020,7
ORD00204,EM01632,PRO00952,01-10-2020,09-06-2020,3
ORD00205,EM01400,PRO00715,02-01-2020,24-04-2020,19
ORD00206,EM04440,PRO00173,11-02-2020,02-10-2020,14
ORD00207,EM04691,PRO00517,04-04-2020,16-10-2020,17
ORD00208,EM02343,PRO00011,20-06-2020,18-06-2020,11
ORD00209,EM03780,PRO00039,11-09-2020,21-10-2020,3
ORD00210,EM02617,PRO00292,05-02-2020,21-05-2020,9
ORD00211,EM05060,PRO00751,18-03-2020,16-12-2020,15
ORD00212,EM04292,PRO00790,05-03-2020,10-11-2020,1
ORD00213,EM04006,PRO00064,01-01-2020,27-04-2020,9
ORD00214,EM00374,PRO00012,15-09-2020,26-04-2020,8
ORD00215,EM02911,PRO00195,28-02-2020,30-04-2020,1
ORD00216,EM05705,PRO00593,06-03-2020,09-06-2020,10
ORD00217,EM00489,PRO00699,24-09-2020,17-06-2020,3
ORD00218,EM02985,PRO00583,27-01-2020,31-03-2020,4
ORD00219,EM01753,PRO00961,30-05-2020,01-04-2020,20
ORD00220,EM03641,PRO00828,21-05-2020,20-10-2020,13
ORD00221,EM04566,PRO00901,04-04-2020,20-08-2020,15
ORD00222,EM04688,PRO00786,23-11-2020,10-07-2020,16
ORD00223,EM04613,PRO00604,13-11-2020,08-01-2020,17
ORD00224,EM00889,PRO00995,08-05-2020,14-02-2020,18
ORD00225,EM05721,PRO00344,03-01-2020,17-09-2020,2
ORD00226,EM04610,PRO00626,27-10-2020,03-03-2020,19
ORD00227,EM05279,PRO00483,08-06-2020,26-11-2020,8
ORD00228,EM01271,PRO00688,02-11-2020,28-08-2020,11
ORD00229,EM05195,PRO00770,15-03-2020,08-02-2020,6
ORD00230,EM02713,PRO00211,31-07-2020,17-02-2020,6
ORD00231,EM05953,PRO00346,24-06-2020,05-04-2020,6
ORD00232,EM05470,PRO00439,16-11-2020,10-08-2020,13
ORD00233,EM01350,PRO00613,06-07-2020,18-07-2020,18
ORD00234,EM03694,PRO00765,06-12-2020,26-12-2020,20
ORD00235,EM05292,PRO00330,31-10-2020,07-05-2020,8
ORD00236,EM02568,PRO00551,11-10-2020,05-08-2020,11
ORD00237,EM01859,PRO00410,31-08-2020,12-08-2020,20
ORD00238,EM03230,PRO00877,15-11-2020,12-07-2020,15
ORD00239,EM04879,PRO00794,26-09-2020,01-06-2020,19
ORD00240,EM02642,PRO00011,17-03-2020,06-08-2020,10
ORD00241,EM01510,PRO00558,02-03-2020,31-10-2020,5
ORD00242,EM05872,PRO00836,14-02-2020,16-05-2020,3
ORD00243,EM02306,PRO00988,19-09-2020,07-11-2020,12
ORD00244,EM00343,PRO00015,25-03-2020,01-09-2020,4
ORD00245,EM02902,PRO00122,01-11-2020,15-01-2020,5
ORD00246,EM03026,PRO00125,13-10-2020,03-06-2020,12
ORD00247,EM02917,PRO00532,20-10-2020,30-11-2020,14
ORD00248,EM04722,PRO00534,21-08-2020,01-09-2020,5
ORD00249,EM04348,PRO00211,28-05-2020,05-11-2020,4
ORD00250,EM00976,PRO00310,04-05-2020,16-03-2020,14
ORD00251,EM02656,PRO00730,09-10-2020,15-03-2020,19
ORD00252,EM01370,PRO00758,28-02-2020,09-06-2020,15
ORD00253,EM03144,PRO00167,20-03-2020,23-09-2020,4
ORD00254,EM01665,PRO00883,02-03-2020,21-01-2020,19
ORD00255,EM02697,PRO00542,21-10-2020,02-06-2020,19
ORD00256,EM03959,PRO00459,26-05-2020,08-01-2020,19
ORD00257,EM05716,PRO00047,03-02-2020,02-06-2020,12
ORD00258,EM03668,PRO00601,11-08-2020,22-01-2020,9
ORD00259,EM04250,PRO00750,28-03-2020,14-02-2020,12
ORD00260,EM05018,PRO00632,01-01-2020,09-09-2020,6
ORD00261,EM05475,PRO00333,29-08-2020,30-09-2020,1
ORD00262,EM01713,PRO00349,10-09-2020,09-07-2020,13
ORD00263,EM00266,PRO00439,25-07-2020,26-02-2020,7
ORD00264,EM02690,PRO00076,01-09-2020,02-01-2020,10
ORD00265,EM04285,PRO00675,22-08-2020,30-06-2020,9
ORD00266,EM01843,PRO00074,07-05-2020,17-09-2020,1
ORD00267,EM03370,PRO00173,11-01-2020,07-10-2020,15
ORD00268,EM00119,PRO00222,07-06-2020,03-10-2020,5
ORD00269,EM04940,PRO00323,04-12-2020,12-09-2020,13
ORD00270,EM03558,PRO00615,07-03-2020,09-03-2020,6
ORD00271,EM04032,PRO00398,08-04-2020,02-10-2020,16
ORD00272,EM03584,PRO00086,02-08-2020,19-10-2020,15
ORD00273,EM05522,PRO00336,10-11-2020,09-07-2020,16
ORD00274,EM04011,PRO00466,08-12-2020,14-01-2020,9
ORD00275,EM04667,PRO00576,11-04-2020,01-04-2020,16
ORD00276,EM00265,PRO00696,11-02-2020,19-01-2020,5
ORD00277,EM00471,PRO00245,14-05-2020,24-03-2020,1
ORD00278,EM05273,PRO00804,08-06-2020,07-10-2020,10
ORD00279,EM02659,PRO00893,16-03-2020,04-11-2020,7
ORD00280,EM05431,PRO00141,18-04-2020,18-05-2020,1
ORD00281,EM03075,PRO00095,17-02-2020,23-06-2020,18
ORD00282,EM05633,PRO00093,17-09-2020,06-07-2020,17
ORD00283,EM01200,PRO00763,30-11-2020,29-07-2020,18
ORD00284,EM03093,PRO00147,05-05-2020,02-10-2020,12
ORD00285,EM04457,PRO00400,08-04-2020,14-07-2020,16
ORD00286,EM01348,PRO00715,26-02-2020,26-10-2020,3
ORD00287,EM01543,PRO00888,11-10-2020,11-11-2020,13
ORD00288,EM05296,PRO00784,14-10-2020,14-02-2020,5
ORD00289,EM00096,PRO00695,02-04-2020,24-08-2020,17
ORD00290,EM05202,PRO00204,02-05-2020,23-12-2020,5
ORD00291,EM03675,PRO00446,10-07-2020,03-01-2020,15
ORD00292,EM03419,PRO00150,18-03-2020,05-02-2020,4
ORD00293,EM02196,PRO00027,28-01-2020,26-05-2020,15
ORD00294,EM00551,PRO00029,23-01-2020,11-12-2020,7
ORD00295,EM03606,PRO00537,07-08-2020,11-08-2020,5
ORD00296,EM02947,PRO00758,23-08-2020,12-10-2020,8
ORD00297,EM03010,PRO00623,30-04-2020,09-10-2020,4
ORD00298,EM02729,PRO00733,16-06-2020,30-01-2020,5
ORD00299,EM03346,PRO00571,01-04-2020,03-12-2020,1
ORD00300,EM00216,PRO00144,06-06-2020,02-01-2020,10
ORD00301,EM01865,PRO00478,20-09-2020,19-07-2020,10
ORD00302,EM02949,PRO00314,14-02-2020,29-03-2020,2
ORD00303,EM01595,PRO00269,11-01-2020,16-01-2020,4
ORD00304,EM01804,PRO00191,01-11-2020,18-05-2020,2
ORD00305,EM05111,PRO00728,05-05-2020,11-06-2020,8
ORD00306,EM01462,PRO00600,29-04-2020,09-06-2020,17
ORD00307,EM00079,PRO00524,08-10-2020,03-04-2020,11
ORD00308,EM03885,PRO00877,11-02-2020,17-01-2020,19
ORD00309,EM04650,PRO00034,25-06-2020,04-12-2020,7
ORD00310,EM04671,PRO00974,03-02-2020,19-02-2020,1
ORD00311,EM05973,PRO00209,24-04-2020,10-08-2020,7
ORD00312,EM02668,PRO00755,14-07-2020,20-09-2020,3
ORD00313,EM02061,PRO00044,28-10-2020,16-11-2020,5
ORD00314,EM03751,PRO00978,11-09-2020,04-12-2020,3
ORD00315,EM02811,PRO00699,02-11-2020,27-10-2020,5
ORD00316,EM04520,PRO00605,22-08-2020,04-02-2020,7
ORD00317,EM03532,PRO00646,28-09-2020,13-04-2020,13
ORD00318,EM03909,PRO00999,01-04-2020,06-09-2020,5
ORD00319,EM03173,PRO00402,15-01-2020,03-10-2020,17
ORD00320,EM02607,PRO00470,18-03-2020,15-07-2020,8
ORD00321,EM01547,PRO00490,06-02-2020,27-11-2020,6
ORD00322,EM04221,PRO00597,16-01-2020,22-01-2020,13
ORD00323,EM04464,PRO00324,10-01-2020,08-05-2020,1
ORD00324,EM02032,PRO00555,30-05-2020,21-09-2020,4
ORD00325,EM04582,PRO00237,12-10-2020,14-04-2020,1
ORD00326,EM03452,PRO00628,26-01-2020,19-04-2020,2
ORD00327,EM01037,PRO00248,17-01-2020,13-12-2020,11
ORD00328,EM02675,PRO00102,24-09-2020,08-11-2020,3
ORD00329,EM05673,PRO00891,08-09-2020,12-02-2020,14
ORD00330,EM00228,PRO00362,11-08-2020,15-09-2020,10
ORD00331,EM00999,PRO00474,31-03-2020,14-10-2020,10
ORD00332,EM00532,PRO00154,02-04-2020,30-12-2020,9
ORD00333,EM01310,PRO00230,21-09-2020,07-04-2020,3
ORD00334,EM02371,PRO00991,11-01-2020,06-09-2020,16
ORD00335,EM02082,PRO00264,18-07-2020,14-11-2020,19
ORD00336,EM04027,PRO00451,15-11-2020,04-07-2020,16
ORD00337,EM01858,PRO00071,05-10-2020,07-11-2020,14
ORD00338,EM02485,PRO00781,09-11-2020,16-09-2020,5
ORD00339,EM04240,PRO00545,22-09-2020,18-10-2020,20
ORD00340,EM05634,PRO00351,18-02-2020,08-09-2020,14
ORD00341,EM04323,PRO00406,03-06-2020,06-01-2020,13
ORD00342,EM04855,PRO00343,02-10-2020,12-09-2020,4
ORD00343,EM01020,PRO00448,27-04-2020,13-02-2020,16
ORD00344,EM04365,PRO00266,06-10-2020,24-09-2020,20
ORD00345,EM00939,PRO00913,20-09-2020,12-12-2020,10
ORD00346,EM01284,PRO00444,10-03-2020,08-08-2020,3
ORD00347,EM04152,PRO00581,29-08-2020,19-01-2020,8
ORD00348,EM00981,PRO00377,12-10-2020,28-04-2020,1
ORD00349,EM05229,PRO00484,15-06-2020,08-03-2020,4
ORD00350,EM02699,PRO00361,10-10-2020,11-04-2020,14
ORD00351,EM04568,PRO00171,21-07-2020,09-03-2020,10
ORD00352,EM02305,PRO00932,24-06-2020,31-08-2020,9
ORD00353,EM03353,PRO00348,17-07-2020,27-07-2020,10
ORD00354,EM03022,PRO00944,15-10-2020,17-09-2020,6
ORD00355,EM03619,PRO00785,19-02-2020,17-10-2020,9
ORD00356,EM05273,PRO00229,24-10-2020,03-02-2020,17
ORD00357,EM04097,PRO00849,09-09-2020,29-03-2020,4
ORD00358,EM04475,PRO00840,21-04-2020,23-06-2020,19
ORD00359,EM05595,PRO00042,23-01-2020,30-08-2020,20
ORD00360,EM00063,PRO00090,19-04-2020,18-09-2020,13
ORD00361,EM04433,PRO00861,26-05-2020,10-03-2020,2
ORD00362,EM05948,PRO00364,12-06-2020,19-05-2020,12
ORD00363,EM02635,PRO00626,20-03-2020,17-11-2020,7
ORD00364,EM01480,PRO00402,20-06-2020,25-10-2020,15
ORD00365,EM03819,PRO00816,23-06-2020,11-10-2020,12
ORD00366,EM03107,PRO00781,20-03-2020,14-03-2020,14
ORD00367,EM05480,PRO00376,22-04-2020,31-03-2020,12
ORD00368,EM05344,PRO00685,08-07-2020,25-04-2020,13
ORD00369,EM05114,PRO00812,02-06-2020,13-11-2020,17
ORD00370,EM05373,PRO00085,11-06-2020,05-02-2020,16
ORD00371,EM02941,PRO00882,01-01-2020,06-12-2020,9
ORD00372,EM05005,PRO00130,01-04-2020,24-10-2020,4
ORD00373,EM00790,PRO00048,15-11-2020,02-04-2020,15
ORD00374,EM00342,PRO00256,21-05-2020,28-10-2020,19
ORD00375,EM01423,PRO00686,02-12-2020,01-07-2020,10
ORD00376,EM02755,PRO00648,27-08-2020,18-10-2020,10
ORD00377,EM04458,PRO00310,05-10-2020,01-06-2020,6
ORD00378,EM01622,PRO00579,11-11-2020,27-07-2020,2
ORD00379,EM02129,PRO00401,26-02-2020,11-03-2020,5
ORD00380,EM03438,PRO00670,05-11-2020,20-05-2020,5
ORD00381,EM04443,PRO00584,26-11-2020,18-01-2020,16
ORD00382,EM03181,PRO00706,25-10-2020,09-08-2020,13
ORD00383,EM04622,PRO00640,04-02-2020,01-09-2020,10
ORD00384,EM05404,PRO00116,10-06-2020,22-10-2020,20
ORD00385,EM02908,PRO00726,18-01-2020,11-08-2020,19
ORD00386,EM03630,PRO00124,23-12-2020,26-10-2020,16
ORD00387,EM01429,PRO00589,11-10-2020,12-03-2020,4
ORD00388,EM02166,PRO00900,08-06-2020,21-01-2020,12
ORD00389,EM04054,PRO00883,19-01-2020,21-07-2020,14
ORD00390,EM00685,PRO00038,24-07-2020,08-04-2020,13
ORD00391,EM04259,PRO00307,24-01-2020,28-06-2020,5
ORD00392,EM00581,PRO00005,07-11-2020,07-05-2020,6
ORD00393,EM05496,PRO00683,10-10-2020,04-08-2020,11
ORD00394,EM03966,PRO00464,16-12-2020,16-06-2020,6
ORD00395,EM00597,PRO00848,19-06-2020,02-02-2020,14
ORD00396,EM05530,PRO00842,11-11-2020,14-10-2020,12
ORD00397,EM00135,PRO00619,08-06-2020,24-10-2020,3
ORD00398,EM02279,PRO00833,13-10-2020,18-01-2020,3
ORD00399,EM00912,PRO00948,19-06-2020,30-03-2020,2
ORD00400,EM05151,PRO00985,27-09-2020,04-04-2020,15
ORD00401,EM02686,PRO00171,16-09-2020,21-12-2020,12
ORD00402,EM03938,PRO00949,25-06-2020,16-06-2020,8
ORD00403,EM02779,PRO00802,30-11-2020,02-02-2020,11
ORD00404,EM01625,PRO00814,13-12-2020,08-05-2020,13
ORD00405,EM05729,PRO00602,11-02-2020,01-09-2020,8
ORD00406,EM03394,PRO00007,30-07-2020,03-11-2020,16
ORD00407,EM01264,PRO00751,14-08-2020,07-07-2020,1
ORD00408,EM01680,PRO00432,28-02-2020,15-01-2020,16
ORD00409,EM04146,PRO00080,05-07-2020,15-09-2020,11
ORD00410,EM02997,PRO00154,26-04-2020,20-02-2020,4
ORD00411,EM03366,PRO00659,25-06-2020,29-05-2020,8
ORD00412,EM01560,PRO00069,04-06-2020,22-07-2020,18
ORD00413,EM04477,PRO00438,03-12-2020,11-04-2020,5
ORD00414,EM03643,PRO00333,27-05-2020,12-03-2020,8
ORD00415,EM00479,PRO00768,23-10-2020,20-09-2020,14
ORD00416,EM03159,PRO00235,13-12-2020,06-11-2020,13
ORD00417,EM00423,PRO00614,13-06-2020,25-08-2020,20
ORD00418,EM01675,PRO00977,25-09-2020,27-08-2020,11
ORD00419,EM01236,PRO00913,12-08-2020,19-04-2020,20
ORD00420,EM05934,PRO00739,14-12-2020,16-12-2020,6
ORD00421,EM02584,PRO00866,25-08-2020,29-05-2020,9
ORD00422,EM04016,PRO00153,04-11-2020,08-04-2020,8
