OrderID,CustomerID,ProductID,OrderDate,ShippedDate,QuantitySold
ORD12039,EM04849,PRO00341,16-08-2021,06-02-2021,7
ORD12040,EM04220,PRO00842,08-05-2021,20-07-2021,15
ORD12041,EM03959,PRO00027,11-04-2021,30-12-2021,3
ORD12042,EM00127,PRO00717,22-07-2021,09-09-2021,6
ORD12043,EM04094,PRO00054,25-09-2021,28-03-2021,13
ORD12044,EM04957,PRO00537,05-12-2021,18-11-2021,4
ORD12045,EM02601,PRO00535,12-09-2021,18-10-2021,4
ORD12046,EM01443,PRO00303,29-05-2021,28-03-2021,16
ORD12047,EM05978,PRO00230,08-08-2021,16-02-2021,1
ORD12048,EM01605,PRO00173,06-04-2021,17-05-2021,8
ORD12049,EM01618,PRO00694,26-12-2021,22-06-2021,8
ORD12050,EM03328,PRO00644,15-10-2021,23-08-2021,2
ORD12051,EM05452,PRO00933,03-07-2021,13-07-2021,8
ORD12052,EM02094,PRO00579,21-08-2021,12-11-2021,13
ORD12053,EM01501,PRO00123,09-03-2021,27-01-2021,13
ORD12054,EM04894,PRO00061,18-07-2021,27-10-2021,6
ORD12055,EM05917,PRO00799,11-09-2021,08-11-2021,5
ORD12056,EM01000,PRO00249,23-03-2021,10-03-2021,6
ORD12057,EM04196,PRO00013,31-07-2021,15-09-2021,6
ORD12058,EM02553,PRO00927,12-08-2021,23-09-2021,17
ORD12059,EM05893,PRO00900,17-05-2021,24-03-2021,19
ORD12060,EM02154,PRO00996,02-07-2021,27-04-2021,1
ORD12061,EM04957,PRO00460,14-09-2021,05-01-2021,18
ORD12062,EM01164,PRO00670,03-04-2021,19-10-2021,19
ORD12063,EM04350,PRO00158,12-08-2021,05-12-2021,2
ORD12064,EM05126,PRO00557,13-03-2021,30-12-2021,3
ORD12065,EM01080,PRO00088,01-06-2021,08-04-2021,12
ORD12066,EM02046,PRO00958,31-12-2021,22-02-2021,20
ORD12067,EM03964,PRO00499,01-08-2021,29-04-2021,1
ORD12068,EM05637,PRO00515,31-10-2021,26-08-2021,15
ORD12069,EM04642,PRO00965,01-03-2021,25-07-2021,20
ORD12070,EM02916,PRO00414,20-06-2021,05-08-2021,17
ORD12071,EM00040,PRO00184,08-04-2021,31-12-2021,1
ORD12072,EM03605,PRO00103,20-08-2021,31-05-2021,15
ORD12073,EM00161,PRO00041,22-12-2021,27-02-2021,7
ORD12074,EM04998,PRO00841,26-12-2021,24-05-2021,2
ORD12075,EM05700,PRO00484,13-07-2021,19-12-2021,18
ORD12076,EM00607,PRO00106,18-09-2021,20-01-2021,18
ORD12077,EM00155,PRO00213,26-06-2021,18-10-2021,6
ORD12078,EM04499,PRO00292,09-10-2021,11-01-2021,9
ORD12079,EM01402,PRO00355,11-06-2021,06-08-2021,1
ORD12080,EM03049,PRO00091,09-12-2021,07-05-2021,4
ORD12081,EM00090,PRO00500,10-03-2021,05-12-2021,14
ORD12082,EM00729,PRO00619,01-12-2021,11-06-2021,3
ORD12083,EM03906,PRO00888,10-04-2021,22-08-2021,8
ORD12084,EM05903,PRO00512,04-02-2021,22-06-2021,18
ORD12085,EM01529,PRO00111,29-06-2021,21-12-2021,18
ORD12086,EM00076,PRO00428,22-03-2021,18-08-2021,9
ORD12087,EM00525,PRO00857,11-01-2021,23-12-2021,6
ORD12088,EM01694,PRO00411,19-11-2021,24-04-2021,13
ORD12089,EM02955,PRO00502,29-03-2021,09-12-2021,19
ORD12090,EM03574,PRO00840,01-11-2021,02-10-2021,14
ORD12091,EM04287,PRO00845,08-04-2021,01-06-2021,4
ORD12092,EM05013,PRO00755,25-01-2021,11-02-2021,17
ORD12093,EM05797,PRO00399,16-09-2021,16-08-2021,12
ORD12094,EM01673,PRO00700,10-01-2021,13-06-2021,1
ORD12095,EM03766,PRO00639,24-11-2021,01-08-2021,20
ORD12096,EM05073,PRO00089,01-02-2021,01-06-2021,11
ORD12097,EM02386,PRO00346,08-03-2021,10-03-2021,13
ORD12098,EM04933,PRO00869,26-06-2021,16-04-2021,13
ORD12099,EM00909,PRO00214,13-11-2021,16-03-2021,13
ORD12100,EM05635,PRO00712,15-11-2021,31-05-2021,10
ORD12101,EM05222,PRO00340,18-06-2021,21-04-2021,10
ORD12102,EM00407,PRO00734,08-03-2021,16-07-2021,6
ORD12103,EM01146,PRO00658,07-03-2021,10-04-2021,15
ORD12104,EM04881,PRO00841,20-10-2021,19-04-2021,2
ORD12105,EM01956,PRO00601,03-01-2021,03-10-2021,14
ORD12106,EM05044,PRO00080,27-09-2021,15-11-2021,11
ORD12107,EM00658,PRO00430,03-03-2021,24-01-2021,4
ORD12108,EM02729,PRO00826,05-12-2021,21-05-2021,17
ORD12109,EM01909,PRO00840,07-07-2021,24-11-2021,13
ORD12110,EM02649,PRO00913,15-12-2021,09-05-2021,14
ORD12111,EM00645,PRO00152,11-03-2021,25-03-2021,8
ORD12112,EM04701,PRO00309,23-06-2021,28-09-2021,10
ORD12113,EM02587,PRO00152,14-04-2021,24-03-2021,12
ORD12114,EM04539,PRO00187,18-11-2021,26-01-2021,18
ORD12115,EM04953,PRO00098,15-12-2021,13-09-2021,4
ORD12116,EM03667,PRO00739,26-01-2021,12-05-2021,9
ORD12117,EM01637,PRO00073,01-04-2021,19-06-2021,11
ORD12118,EM03188,PRO00229,17-09-2021,29-04-2021,10
ORD12119,EM03341,PRO00521,14-12-2021,12-05-2021,18
ORD12120,EM01647,PRO00363,05-01-2021,22-08-2021,18
ORD12121,EM00184,PRO00448,10-11-2021,22-08-2021,13
ORD12122,EM03260,PRO00494,30-06-2021,22-04-2021,6
ORD12123,EM05290,PRO00420,02-03-2021,02-04-2021,17
ORD12124,EM04986,PRO00774,09-02-2021,02-01-2021,15
ORD12125,EM05494,PRO00199,07-11-2021,29-05-2021,10
ORD12126,EM01661,PRO00029,14-06-2021,05-04-2021,9
ORD12127,EM03900,PRO00810,17-08-2021,30-09-2021,17
ORD12128,EM04543,PRO00713,04-10-2021,19-02-2021,19
ORD12129,EM00496,PRO00232,22-07-2021,11-10-2021,1
ORD12130,EM02122,PRO00276,19-10-2021,30-06-2021,10
ORD12131,EM04598,PRO00445,04-01-2021,22-08-2021,10
ORD12132,EM05990,PRO00551,23-06-2021,03-07-2021,6
ORD12133,EM01814,PRO00455,30-09-2021,01-10-2021,6
ORD12134,EM03526,PRO00851,16-07-2021,20-11-2021,2
ORD12135,EM05895,PRO00577,22-06-2021,05-08-2021,1
ORD12136,EM00097,PRO00622,17-09-2021,21-12-2021,18
ORD12137,EM03057,PRO00202,15-03-2021,27-03-2021,12
ORD12138,EM03385,PRO00485,02-09-2021,01-10-2021,5
ORD12139,EM03727,PRO00790,19-11-2021,31-01-2021,12
ORD12140,EM02071,PRO00279,08-12-2021,14-12-2021,12
ORD12141,EM00031,PRO00237,13-08-2021,02-01-2021,17
ORD12142,EM05783,PRO00652,02-07-2021,21-08-2021,18
ORD12143,EM04083,PRO00850,06-12-2021,11-02-2021,16
ORD12144,EM04484,PRO00950,10-01-2021,25-01-2021,3
ORD12145,EM04634,PRO00658,05-07-2021,30-09-2021,16
ORD12146,EM05118,PRO00695,13-08-2021,19-06-2021,8
ORD12147,EM01665,PRO00230,15-09-2021,24-02-2021,15
ORD12148,EM02354,PRO00670,02-11-2021,26-08-2021,15
ORD12149,EM00565,PRO00329,27-09-2021,29-09-2021,10
ORD12150,EM02444,PRO00601,21-01-2021,19-01-2021,16
ORD12151,EM04633,PRO00521,26-10-2021,02-04-2021,2
ORD12152,EM02513,PRO00283,20-12-2021,29-09-2021,16
ORD12153,EM02042,PRO00698,25-10-2021,27-02-2021,17
ORD12154,EM00453,PRO00209,11-03-2021,25-03-2021,13
ORD12155,EM01472,PRO00729,29-04-2021,01-12-2021,11
ORD12156,EM03721,PRO00013,27-12-2021,03-01-2021,7
ORD12157,EM05530,PRO00863,07-09-2021,20-10-2021,16
ORD12158,EM00470,PRO00274,29-12-2021,25-01-2021,5
ORD12159,EM00248,PRO00480,21-09-2021,13-10-2021,7
ORD12160,EM05377,PRO00243,25-01-2021,06-03-2021,5
ORD12161,EM01851,PRO00399,19-04-2021,04-08-2021,4
ORD12162,EM03852,PRO00271,09-01-2021,05-10-2021,20
ORD12163,EM01581,PRO00271,25-11-2021,22-11-2021,16
ORD12164,EM02579,PRO00080,15-06-2021,15-03-2021,12
ORD12165,EM00271,PRO00081,09-05-2021,27-03-2021,4
ORD12166,EM00050,PRO00077,02-11-2021,18-12-2021,9
ORD12167,EM04253,PRO00878,19-12-2021,25-10-2021,4
ORD12168,EM03210,PRO00241,08-09-2021,11-05-2021,18
ORD12169,EM04292,PRO00788,26-04-2021,30-07-2021,7
ORD12170,EM00862,PRO00636,06-09-2021,11-07-2021,10
ORD12171,EM05462,PRO00211,30-06-2021,09-05-2021,4
ORD12172,EM05984,PRO00794,11-01-2021,19-04-2021,17
ORD12173,EM04073,PRO00779,24-04-2021,17-07-2021,20
ORD12174,EM00676,PRO00549,20-12-2021,17-11-2021,11
ORD12175,EM04510,PRO00508,11-04-2021,05-05-2021,3
ORD12176,EM05700,PRO00077,13-02-2021,05-03-2021,5
ORD12177,EM05858,PRO00502,02-03-2021,12-10-2021,3
ORD12178,EM05572,PRO00722,08-04-2021,10-05-2021,20
ORD12179,EM00395,PRO00102,16-11-2021,10-09-2021,8
ORD12180,EM04127,PRO00629,27-03-2021,26-12-2021,6
ORD12181,EM00528,PRO00729,02-05-2021,19-06-2021,1
ORD12182,EM04373,PRO00618,12-05-2021,09-04-2021,3
ORD12183,EM02656,PRO00997,21-09-2021,04-12-2021,6
ORD12184,EM00823,PRO00099,02-10-2021,26-01-2021,14
ORD12185,EM02439,PRO00185,06-12-2021,01-07-2021,4
ORD12186,EM04553,PRO00563,07-04-2021,28-03-2021,4
ORD12187,EM00541,PRO00053,13-01-2021,11-12-2021,12
ORD12188,EM02438,PRO00927,31-07-2021,03-07-2021,1
ORD12189,EM02298,PRO00276,13-01-2021,24-10-2021,5
ORD12190,EM03795,PRO00726,06-11-2021,18-04-2021,15
ORD12191,EM03201,PRO00072,01-07-2021,08-04-2021,5
ORD12192,EM02641,PRO00561,05-05-2021,17-03-2021,13
ORD12193,EM02979,PRO00564,24-09-2021,13-06-2021,3
ORD12194,EM04844,PRO00623,04-06-2021,12-01-2021,11
ORD12195,EM00808,PRO00724,25-12-2021,17-04-2021,1
ORD12196,EM04750,PRO00597,25-08-2021,03-05-2021,16
ORD12197,EM01981,PRO00569,11-12-2021,11-02-2021,9
ORD12198,EM03298,PRO00793,05-11-2021,22-06-2021,1
ORD12199,EM00578,PRO00966,07-10-2021,25-09-2021,4
ORD12200,EM05149,PRO00052,09-07-2021,26-11-2021,19
ORD12201,EM03321,PRO00730,07-05-2021,28-07-2021,16
ORD12202,EM02220,PRO00679,25-10-2021,20-09-2021,18
ORD12203,EM00647,PRO00439,23-10-2021,09-10-2021,17
ORD12204,EM01107,PRO00305,09-12-2021,14-07-2021,20
ORD12205,EM02026,PRO00531,26-11-2021,03-06-2021,1
ORD12206,EM02249,PRO00580,19-10-2021,21-09-2021,8
ORD12207,EM00125,PRO00059,09-09-2021,22-07-2021,10
ORD12208,EM05354,PRO00416,31-01-2021,13-11-2021,13
ORD12209,EM01037,PRO00389,11-09-2021,18-01-2021,9
ORD12210,EM00680,PRO00167,24-06-2021,19-02-2021,13
ORD12211,EM02014,PRO00591,08-01-2021,08-11-2021,2
ORD12212,EM01877,PRO00923,23-04-2021,25-01-2021,3
ORD12213,EM03258,PRO00357,07-12-2021,17-06-2021,1
ORD12214,EM00681,PRO00045,30-03-2021,29-05-2021,12
ORD12215,EM00357,PRO00454,20-03-2021,09-03-2021,17
ORD12216,EM04539,PRO00772,05-08-2021,19-05-2021,6
ORD12217,EM01506,PRO00744,19-02-2021,30-08-2021,9
ORD12218,EM01493,PRO00272,08-01-2021,30-11-2021,9
ORD12219,EM01985,PRO00778,23-02-2021,10-05-2021,5
ORD12220,EM04724,PRO00568,17-07-2021,02-01-2021,18
ORD12221,EM03328,PRO00147,16-08-2021,28-12-2021,19
ORD12222,EM03059,PRO00334,28-05-2021,19-09-2021,5
ORD12223,EM04196,PRO00038,17-05-2021,13-09-2021,11
ORD12224,EM00688,PRO00527,09-12-2021,13-03-2021,6
ORD12225,EM00538,PRO00573,08-02-2021,23-10-2021,14
ORD12226,EM04741,PRO00094,14-02-2021,20-04-2021,1
ORD12227,EM03042,PRO00838,16-02-2021,16-03-2021,6
ORD12228,EM04534,PRO00637,03-08-2021,11-03-2021,3
ORD12229,EM00814,PRO00583,02-11-2021,23-01-2021,3
ORD12230,EM02931,PRO00553,18-07-2021,16-03-2021,16
ORD12231,EM05938,PRO00318,30-08-2021,10-07-2021,13
ORD12232,EM05930,PRO00455,22-09-2021,27-12-2021,15
ORD12233,EM05922,PRO00055,08-12-2021,13-10-2021,4
ORD12234,EM03209,PRO00345,06-12-2021,21-03-2021,5
ORD12235,EM04564,PRO00882,12-01-2021,11-05-2021,8
ORD12236,EM00959,PRO00711,08-04-2021,23-02-2021,3
ORD12237,EM02990,PRO00690,06-12-2021,28-12-2021,4
ORD12238,EM05547,PRO00930,04-03-2021,06-06-2021,19
ORD12239,EM01342,PRO00639,18-09-2021,29-12-2021,6
ORD12240,EM01784,PRO00822,25-07-2021,05-07-2021,11
ORD12241,EM03177,PRO00906,08-08-2021,25-08-2021,13
ORD12242,EM05139,PRO00315,12-08-2021,11-10-2021,3
ORD12243,EM05199,PRO00686,10-05-2021,26-11-2021,4
ORD12244,EM00530,PRO00726,23-08-2021,13-07-2021,11
ORD12245,EM04015,PRO00352,03-01-2021,14-10-2021,8
ORD12246,EM01568,PRO00265,28-08-2021,25-10-2021,17
ORD12247,EM00972,PRO00132,25-06-2021,21-05-2021,4
ORD12248,EM04525,PRO00209,22-05-2021,04-07-2021,8
ORD12249,EM03159,PRO00218,22-11-2021,27-06-2021,10
ORD12250,EM04648,PRO00125,02-07-2021,14-03-2021,11
ORD12251,EM04088,PRO00295,24-03-2021,18-06-2021,1
ORD12252,EM01440,PRO00605,31-12-2021,05-05-2021,5
ORD12253,EM00134,PRO00058,16-10-2021,14-08-2021,1
ORD12254,EM03754,PRO00760,17-09-2021,10-09-2021,9
ORD12255,EM05588,PRO00074,06-07-2021,03-02-2021,19
ORD12256,EM03433,PRO00458,10-11-2021,17-04-2021,7
ORD12257,EM03216,PRO00113,05-04-2021,29-09-2021,7
ORD12258,EM01307,PRO00587,23-07-2021,12-10-2021,1
ORD12259,EM04003,PRO00589,19-03-2021,21-05-2021,9
ORD12260,EM04196,PRO00078,18-10-2021,16-12-2021,10
ORD12261,EM00798,PRO00197,30-04-2021,13-02-2021,6
ORD12262,EM01014,PRO00022,18-01-2021,20-02-2021,9
ORD12263,EM05711,PRO00732,22-01-2021,20-08-2021,19
ORD12264,EM01662,PRO00143,12-01-2021,09-02-2021,15
ORD12265,EM00818,PRO00884,18-08-2021,15-08-2021,14
ORD12266,EM00667,PRO00156,03-09-2021,28-01-2021,4
ORD12267,EM04678,PRO00163,02-03-2021,09-08-2021,1
ORD12268,EM03580,PRO00511,07-12-2021,01-01-2022,2
ORD12269,EM03088,PRO00381,10-01-2021,29-05-2021,4
ORD12270,EM00643,PRO00720,16-07-2021,02-09-2021,19
ORD12271,EM04480,PRO00222,25-11-2021,08-06-2021,5
ORD12272,EM02038,PRO00572,21-04-2021,13-12-2021,14
ORD12273,EM00505,PRO00396,31-10-2021,05-06-2021,11
ORD12274,EM02314,PRO00996,12-11-2021,17-06-2021,17
ORD12275,EM02175,PRO00920,25-11-2021,04-06-2021,19
ORD12276,EM01067,PRO00083,20-07-2021,19-04-2021,20
ORD12277,EM03242,PRO00866,04-05-2021,15-02-2021,18
ORD12278,EM04571,PRO00996,09-05-2021,21-09-2021,13
ORD12279,EM00940,PRO00235,17-02-2021,25-05-2021,19
ORD12280,EM02262,PRO00308,03-03-2021,17-12-2021,20
ORD12281,EM03097,PRO00395,15-09-2021,24-12-2021,10
ORD12282,EM01045,PRO00127,02-08-2021,08-06-2021,16
ORD12283,EM03175,PRO00778,24-03-2021,17-03-2021,4
ORD12284,EM02723,PRO00349,27-09-2021,17-12-2021,20
ORD12285,EM05456,PRO00118,23-06-2021,14-08-2021,18
ORD12286,EM05936,PRO00915,05-03-2021,08-09-2021,20
ORD12287,EM02321,PRO00446,21-05-2021,24-08-2021,15
ORD12288,EM01131,PRO00827,12-12-2021,20-11-2021,12
ORD12289,EM03349,PRO00866,26-04-2021,20-11-2021,16
ORD12290,EM05334,PRO00927,13-06-2021,21-05-2021,8
ORD12291,EM03280,PRO00751,14-03-2021,26-03-2021,17
ORD12292,EM04940,PRO00042,01-06-2021,23-02-2021,5
ORD12293,EM00556,PRO00026,20-08-2021,17-03-2021,14
ORD12294,EM05898,PRO00559,01-06-2021,26-04-2021,15
ORD12295,EM04242,PRO00743,02-07-2021,28-08-2021,6
ORD12296,EM01455,PRO00933,09-04-2021,29-12-2021,14
ORD12297,EM01502,PRO00041,11-10-2021,11-08-2021,12
ORD12298,EM05498,PRO00860,14-05-2021,19-04-2021,2
ORD12299,EM02128,PRO00179,17-05-2021,04-02-2021,12
ORD12300,EM05870,PRO00262,10-01-2021,26-10-2021,5
ORD12301,EM05881,PRO00040,14-01-2021,04-02-2021,16
ORD12302,EM05755,PRO00538,11-05-2021,11-04-2021,14
ORD12303,EM01404,PRO00089,12-08-2021,09-01-2021,4
ORD12304,EM05077,PRO00736,11-10-2021,26-02-2021,6
ORD12305,EM03462,PRO00647,27-01-2021,20-05-2021,6
ORD12306,EM05873,PRO00611,30-11-2021,12-08-2021,15
ORD12307,EM03742,PRO00718,22-03-2021,14-08-2021,14
ORD12308,EM01368,PRO00082,04-12-2021,25-03-2021,20
ORD12309,EM03218,PRO00393,20-07-2021,11-11-2021,14
ORD12310,EM05734,PRO00532,19-11-2021,17-05-2021,13
ORD12311,EM03236,PRO00895,20-06-2021,03-08-2021,17
ORD12312,EM04520,PRO00663,10-11-2021,18-12-2021,10
ORD12313,EM02582,PRO00004,25-11-2021,31-05-2021,12
ORD12314,EM05694,PRO00286,19-04-2021,28-07-2021,11
ORD12315,EM04955,PRO00839,30-05-2021,18-03-2021,18
ORD12316,EM04136,PRO00276,14-09-2021,14-09-2021,2
ORD12317,EM05200,PRO00394,18-02-2021,11-07-2021,17
ORD12318,EM04536,PRO00738,13-01-2021,16-11-2021,2
ORD12319,EM02863,PRO00645,08-05-2021,28-05-2021,15
ORD12320,EM00733,PRO00793,18-03-2021,15-02-2021,19
ORD12321,EM03441,PRO00202,05-11-2021,25-11-2021,4
ORD12322,EM02429,PRO00888,06-09-2021,27-05-2021,1
ORD12323,EM05867,PRO00204,05-04-2021,11-03-2021,14
ORD12324,EM05418,PRO00426,27-06-2021,10-06-2021,14
ORD12325,EM00351,PRO00561,14-06-2021,15-03-2021,11
ORD12326,EM04995,PRO00772,09-10-2021,05-06-2021,5
ORD12327,EM03238,PRO00563,29-11-2021,30-12-2021,15
ORD12328,EM04596,PRO00290,07-01-2021,30-08-2021,15
ORD12329,EM00758,PRO00835,18-06-2021,09-05-2021,5
ORD12330,EM02349,PRO00568,15-01-2021,09-04-2021,12
ORD12331,EM00768,PRO00019,25-09-2021,06-03-2021,15
ORD12332,EM00287,PRO00752,04-04-2021,09-04-2021,2
ORD12333,EM02436,PRO00777,02-08-2021,08-08-2021,7
ORD12334,EM02359,PRO00877,25-01-2021,22-11-2021,13
ORD12335,EM05844,PRO00565,30-03-2021,28-09-2021,10
ORD12336,EM05518,PRO00970,08-06-2021,12-09-2021,17
ORD12337,EM04193,PRO00129,27-11-2021,11-09-2021,14
ORD12338,EM00503,PRO00324,29-05-2021,20-09-2021,17
ORD12339,EM01920,PRO00547,23-09-2021,29-12-2021,1
ORD12340,EM01387,PRO00111,27-09-2021,22-04-2021,5
ORD12341,EM05119,PRO00233,06-06-2021,23-06-2021,8
ORD12342,EM02465,PRO00167,23-05-2021,11-01-2021,6
ORD12343,EM03486,PRO00558,11-04-2021,29-12-2021,10
ORD12344,EM05862,PRO00033,16-07-2021,03-02-2021,11
ORD12345,EM02118,PRO00684,25-06-2021,30-05-2021,13
ORD12346,EM01369,PRO00597,12-09-2021,10-12-2021,2
ORD12347,EM03496,PRO00958,21-07-2021,04-06-2021,3
ORD12348,EM04617,PRO00317,30-09-2021,15-02-2021,8
ORD12349,EM05911,PRO00310,04-10-2021,19-03-2021,9
ORD12350,EM03172,PRO00244,10-07-2021,19-01-2021,11
ORD12351,EM04237,PRO00127,28-09-2021,24-11-2021,6
ORD12352,EM05400,PRO00176,28-08-2021,08-10-2021,9
ORD12353,EM00907,PRO00444,14-08-2021,25-08-2021,1
ORD12354,EM05493,PRO00746,04-07-2021,08-02-2021,2
ORD12355,EM03545,PRO00755,16-07-2021,20-06-2021,2
ORD12356,EM00806,PRO00444,26-03-2021,03-07-2021,17
ORD12357,EM05981,PRO00908,28-12-2021,20-08-2021,11
ORD12358,EM01249,PRO00548,23-11-2021,27-12-2021,19
ORD12359,EM02965,PRO00591,05-06-2021,26-07-2021,16
ORD12360,EM03711,PRO00543,13-02-2021,07-04-2021,14
ORD12361,EM00200,PRO00071,13-01-2021,26-03-2021,2
ORD12362,EM01390,PRO00800,09-09-2021,09-02-2021,15
ORD12363,EM01623,PRO00360,11-09-2021,21-05-2021,12
ORD12364,EM03011,PRO00844,04-01-2021,23-11-2021,19
ORD12365,EM00965,PRO00729,20-04-2021,27-06-2021,18
ORD12366,EM01174,PRO00214,26-10-2021,23-08-2021,14
ORD12367,EM01924,PRO00403,22-02-2021,08-04-2021,3
ORD12368,EM03235,PRO00784,18-07-2021,21-09-2021,14
ORD12369,EM04789,PRO00130,01-04-2021,20-02-2021,16
ORD12370,EM05378,PRO00357,07-11-2021,05-03-2021,9
ORD12371,EM04742,PRO00503,15-06-2021,17-06-2021,9
ORD12372,EM03346,PRO00713,05-02-2021,30-03-2021,3
ORD12373,EM02511,PRO00481,27-04-2021,24-02-2021,5
ORD12374,EM05688,PRO00608,13-10-2021,04-04-2021,5
ORD12375,EM05146,PRO00798,09-09-2021,11-10-2021,3
ORD12376,EM03887,PRO00295,05-03-2021,24-09-2021,16
ORD12377,EM01813,PRO00473,17-04-2021,04-01-2021,15
ORD12378,EM00142,PRO00257,13-04-2021,28-02-2021,17
ORD12379,EM02631,PRO00701,08-08-2021,04-10-2021,14
ORD12380,EM01713,PRO00592,09-01-2021,29-06-2021,8
ORD12381,EM05020,PRO00336,13-05-2021,13-07-2021,1
ORD12382,EM04829,PRO00554,01-12-2021,14-07-2021,11
ORD12383,EM03855,PRO00463,08-09-2021,29-05-2021,13
ORD12384,EM05679,PRO00983,08-03-2021,12-11-2021,8
ORD12385,EM05304,PRO00928,06-06-2021,17-09-2021,20
ORD12386,EM01438,PRO00137,02-08-2021,13-06-2021,9
ORD12387,EM00510,PRO00429,29-10-2021,05-04-2021,20
ORD12388,EM02654,PRO00268,11-03-2021,26-07-2021,12
ORD12389,EM00691,PRO00527,24-04-2021,27-10-2021,6
ORD12390,EM04032,PRO00368,04-09-2021,17-01-2021,11
ORD12391,EM01105,PRO00974,12-04-2021,16-03-2021,11
ORD12392,EM00013,PRO00733,05-06-2021,12-03-2021,14
ORD12393,EM05863,PRO00867,29-04-2021,12-05-2021,19
ORD12394,EM00305,PRO00643,31-12-2021,24-12-2021,20
ORD12395,EM02004,PRO00179,14-01-2021,20-03-2021,1
ORD12396,EM04644,PRO00808,30-06-2021,02-06-2021,17
ORD12397,EM03434,PRO00902,12-05-2021,22-08-2021,10
ORD12398,EM01236,PRO00775,05-11-2021,07-05-2021,7
ORD12399,EM00255,PRO00479,19-06-2021,26-02-2021,4
ORD12400,EM02876,PRO00097,21-07-2021,18-06-2021,9
ORD12401,EM02413,PRO00328,14-08-2021,15-06-2021,12
ORD12402,EM01010,PRO00472,09-02-2021,17-06-2021,8
ORD12403,EM04120,PRO00769,08-05-2021,07-03-2021,1
ORD12404,EM01492,PRO00671,13-11-2021,13-07-2021,9
ORD12405,EM04751,PRO00876,27-01-2021,01-10-2021,7
ORD12406,EM01769,PRO00636,15-04-2021,18-10-2021,12
ORD12407,EM01977,PRO00823,01-01-2021,24-05-2021,15
ORD12408,EM00391,PRO00985,08-12-2021,03-08-2021,8
ORD12409,EM01577,PRO00390,08-05-2021,22-09-2021,3
ORD12410,EM03500,PRO00316,20-04-2021,02-07-2021,19
ORD12411,EM03452,PRO00848,14-07-2021,28-08-2021,15
ORD12412,EM00447,PRO00458,17-06-2021,12-08-2021,16
ORD12413,EM05982,PRO00249,09-09-2021,03-04-2021,13
ORD12414,EM03749,PRO00512,12-11-2021,26-09-2021,15
ORD12415,EM04114,PRO00705,09-07-2021,16-08-2021,2
ORD12416,EM04475,PRO00755,23-08-2021,09-11-2021,18
ORD12417,EM00704,PRO00467,11-08-2021,28-09-2021,15
ORD12418,EM05749,PRO00735,20-12-2021,08-06-2021,14
ORD12419,EM05305,PRO00108,19-11-2021,11-02-2021,13
ORD12420,EM01391,PRO00192,28-05-2021,25-10-2021,3
ORD12421,EM03448,PRO00673,19-07-2021,04-03-2021,5
ORD12422,EM00426,PRO00279,01-02-2021,12-03-2021,13
